rest_index,rest_name,locality,cost_for_two,rating,votes,cuisines
1857,Mayonaise,Banaswadi,500,3.9,58,"['Cafe', 'Continental', 'Beverages']"
1858,Delicious Momos,Jalahalli,200,3.9,52,"['Chinese', 'Momos']"
1859,Deli Chats & Sweets,Bellandur,200,3.9,35,"['Street Food', 'Mithai']"
1860,DinePost9,Koramangala 1st Block,450,3.9,244,"['North Indian', 'South Indian', 'Chinese', 'Continental']"
1861,Bold,Marathahalli,"1,500",3.9,887,"['Modern Indian', 'Continental', 'North Indian']"
1862,Make It Roll,HSR,400,3.9,50,"['Rolls', 'Salad', 'Sandwich']"
1863,Vayam Veg Fine Dine,Magadi Road,700,3.9,38,"['North Indian', 'South Indian', 'Chinese', 'Mexican']"
1864,Shanthi Sagar,New BEL Road,300,3.9,116,"['South Indian', 'Chinese', 'North Indian']"
1865,Lord Of The Kitchen,Kumaraswamy Layout,350,3.9,77,"['North Indian', 'Chinese']"
1866,Puro Gusto,Bellandur,400,3.9,26,['Cafe']
1867,Kuttanad Restaurant,Nagawara,400,3.9,252,"['Kerala', 'North Indian']"
1868,The Good Bowl,RT Nagar,500,3.9,42,"['Asian', 'Biryani', 'North Indian']"
1869,Choi Choi Momos,Brigade Road,300,3.9,35,"['Chinese', 'Fast Food', 'Momos']"
1870,KC Das,MG Road,200,3.9,377,"['Mithai', 'Street Food']"
1871,Kothanur Kitchen,Hennur,350,3.9,170,['South Indian']
1872,Tiffun,CV Raman Nagar,300,3.9,88,['North Indian']
1873,Hyderabad Bawarchi,Jayanagar,800,3.9,119,"['North Indian', 'Biryani', 'Chinese']"
1874,New Udupi Palace,Electronic City,350,3.9,79,"['South Indian', 'North Indian', 'Chinese', 'Street Food']"
1875,Bflat Bar,Indiranagar,"1,600",3.9,859,"['North Indian', 'Chinese', 'Continental', 'Bengali']"
1876,Shubh Sweets,HSR,400,3.9,336,"['Street Food', 'Mithai', 'Momos']"
1877,Indraprastha Restaurant,Vijay Nagar,600,3.9,518,"['North Indian', 'South Indian', 'Chinese', 'Street Food', 'Ice Cream']"
1878,Aroma Of Asia,Frazer Town,350,3.9,49,['Asian']
1879,I A' m Hangry,"Global Village, Mysore Road",400,3.9,88,"['Bengali', 'North Indian', 'Chinese']"
1880,Quickie's,Seshadripuram,200,3.9,90,"['Fast Food', 'Rolls']"
1881,Library Bar - The Leela Palace,"The Leela Palace, Old Airport Road","3,000",3.9,109,['Finger Food']
1882,Seafood Dot Grill,"RG Royal Hotels, Yeshwantpur","1,200",3.9,37,"['Seafood', 'North Indian', 'Mangalorean']"
1883,WAT Bar - Sterlings MAC Hotel,Sterlings Mac Hotel,"1,800",3.9,48,['Continental']
1884,Gourmet Food Truck,HSR,200,3.9,22,['Chinese']
1885,Biriyani Mane,Jayanagar,400,3.9,135,"['North Indian', 'Biryani']"
1886,Unicorn Bar & Restaurant,Infantry Road,800,3.9,119,"['Seafood', 'North Indian', 'Chinese']"
1887,Upahara Mandira,HBR Layout,300,3.9,28,"['South Indian', 'North Indian', 'Chinese']"
1888,Amber Rush by The Pool,Marathahalli,"1,500",3.9,160,"['North Indian', 'Chinese', 'Continental']"
1889,Royal Biryani Kitchen,BTM,600,3.9,217,"['Biryani', 'North Indian', 'Kebab']"
1890,Simply Indian,Bannerghatta Road,800,3.9,683,"['North Indian', 'Chinese', 'Seafood', 'Biryani', 'Mangalorean']"
1891,MoXa Bistro,"Mango Hotel, Off Brigade Road","1,500",3.9,36,"['Continental', 'Italian', 'North Indian', 'Pizza']"
1892,The Tandoori Chai,HSR,400,3.9,70,"['North Indian', 'Fast Food', 'Street Food', 'Beverages']"
1893,De Grand Restaurant,Banaswadi,600,3.9,269,"['North Indian', 'Chinese']"
1894,Wok Chow,Sanjay Nagar,300,3.9,168,"['Chinese', 'Thai', 'Momos']"
1895,Hotel Godavari,BTM,500,3.9,231,"['Andhra', 'Chinese', 'North Indian', 'Biryani']"
1896,Master Chifoo,Marathahalli,800,3.9,56,"['Chinese', 'Thai', 'Momos']"
1897,Chatori Tongue,Sarjapur Road,100,3.9,65,['Street Food']
1898,Kesar Rajasthani Parotha Point,Basavanagudi,200,3.9,34,"['North Indian', 'Rajasthani']"
1899,Yauatcha Pâtisserie,MG Road,600,3.9,58,['Desserts']
1900,Chinese Square,Basavanagudi,200,3.9,48,['Chinese']
1901,Rayalaseema Chefs,Marathahalli,800,3.9,232,"['North Indian', 'Biryani', 'Andhra', 'Chinese']"
1902,Sri Dalma,HSR,350,3.9,87,"['Oriya', 'Bengali']"
1903,Hyderabad Magic,Electronic City,400,3.9,250,"['Hyderabadi', 'Chinese', 'Biryani', 'Arabian']"
1904,Samosa Point,RT Nagar,200,3.9,113,"['North Indian', 'Street Food']"
1905,Chullah Bhatti,Marathahalli,900,3.9,571,"['North Indian', 'Chinese', 'Biryani', 'Kebab']"
1906,Sagar Fast Food,Koramangala 3rd Block,300,3.9,76,"['South Indian', 'North Indian', 'Fast Food']"
1907,Calicut Restaurant,Yeshwantpur,450,3.9,181,"['Kerala', 'South Indian', 'North Indian', 'Chinese']"
1908,Cinnamon,HSR,550,3.9,451,"['North Indian', 'Chinese', 'Biryani']"
1909,Fillers,BTM,300,3.9,140,"['North Indian', 'Fast Food']"
1910,Ujwal Restaurant,Sanjay Nagar,600,3.9,150,"['Seafood', 'North Indian', 'Chinese']"
1911,Steaming Mugs,Basavanagudi,700,3.9,241,['Cafe']
1912,Cakebuy,Bannerghatta Road,350,3.9,72,['Desserts']
1913,The Sandwich Club,HSR,250,3.9,88,['Fast Food']
1914,Gama Gama,Banashankari,200,3.9,275,['South Indian']
1915,Burgundy - Royal Orchid Suites,"Royal Orchid Suites, Whitefield","1,200",3.9,104,['North Indian']
1916,Biryanis And More,Koramangala 5th Block,750,3.9,50,"['Biryani', 'North Indian', 'Chinese', 'Andhra', 'South Indian']"
1917,Cream Chemistry,Sahakara Nagar,500,3.9,93,"['Ice Cream', 'Desserts']"
1918,Swathi Restaurant,JP Nagar,400,3.9,56,"['Mangalorean', 'North Indian', 'Chinese']"
1919,Curry with a 'K' - St. Mark's Hotel,"St Marks Hotel, MG Road","1,400",3.9,90,"['North Indian', 'Mughlai', 'Hyderabadi']"
1920,Catch-up-ino,Banashankari,800,3.9,136,"['Cafe', 'Fast Food', 'Continental', 'Chinese', 'Momos']"
1921,Countryside - The Taste of Chettinad,Kalyan Nagar,900,3.9,294,"['Seafood', 'Biryani', 'South Indian', 'Chettinad']"
1922,Kaka-T-Cafe,HSR,400,3.9,62,"['Arabian', 'Fast Food']"
1923,Tea Trails,HSR,600,3.9,50,"['Continental', 'Tea', 'Fast Food', 'Italian']"
1924,Biting Junction,Whitefield,350,3.9,121,"['Chinese', 'North Indian', 'Rajasthani', 'Gujarati', 'Fast Food', 'Afghan']"
1925,Fiddler's Green,Kalyan Nagar,"1,200",3.9,75,"['Continental', 'American', 'Indonesian', 'Asian', 'Thai']"
1926,Roll Er Dokaan,Jeevan Bhima Nagar,300,3.9,140,"['Street Food', 'Rolls']"
1927,Bangalore Agarwal Bhavan,Jayanagar,400,3.9,139,"['Street Food', 'North Indian', 'South Indian']"
1928,Alankrutha,BTM,550,3.9,267,"['North Indian', 'Chinese']"
1929,The Orchid - Fortune Park JP Celestial,Fortune Park JP Celestial,"1,300",3.9,74,"['Continental', 'Chinese', 'North Indian']"
1930,Grigliato,HSR,"1,000",3.9,720,"['Italian', 'Chinese', 'Continental', 'Steak']"
1931,Prakriti Delux,Rajajinagar,300,3.9,61,"['North Indian', 'South Indian', 'Chinese']"
1932,Amoeba Sports Bar,"Ascendas Park Square, Whitefield","1,000",3.9,580,"['Continental', 'Chinese']"
1933,Vattika,Mysore Road,750,3.9,966,"['South Indian', 'North Indian', 'Chinese', 'Maharashtrian']"
1934,Huliyappa's Donne Biryani,RT Nagar,350,3.9,265,"['Biryani', 'Kebab']"
1935,Chicken County Grand,Bannerghatta Road,650,3.9,332,"['North Indian', 'Chinese']"
1936,Keep It Straight Cafe,HSR,500,3.9,204,"['Cafe', 'North Indian', 'Fast Food']"
1937,JukeBox,Koramangala 7th Block,"1,000",3.9,286,"['Continental', 'Parsi', 'Chinese', 'North Indian', 'Italian', 'Steak']"
1938,Dosa Bazaar,JP Nagar,200,3.9,115,"['Street Food', 'South Indian']"
1939,Ghee Positive,Koramangala 8th Block,200,3.9,53,"['Fast Food', 'Chinese']"
1940,Hungree Belly,Kaggadasapura,800,3.9,634,"['Continental', 'North Indian', 'Chinese', 'Bengali']"
1941,Families Food Court,HSR,400,3.9,262,"['North Indian', 'Chinese', 'Biryani', 'Rolls']"
1942,Kidilum,Whitefield,350,3.9,216,"['Kerala', 'Chinese', 'North Indian']"
1943,Kokomo,Koramangala 6th Block,500,3.9,198,"['Thai', 'Chinese']"
1944,Gabru Bistro & Cafe,Jalahalli,600,3.9,90,"['North Indian', 'Biryani', 'Fast Food', 'Beverages']"
1945,Jai Mataji Farshan & Sweets,Banaswadi,150,3.9,49,"['Mithai', 'Street Food']"
1946,Siddique Kabab Centre,Frazer Town,550,3.9,444,"['Mughlai', 'Kebab', 'Chinese']"
1947,Johnny Fox,Hosur Road,"1,500",3.9,75,"['North Indian', 'Chinese']"
1948,XU,"The Leela Palace, Old Airport Road","2,400",3.9,439,"['European', 'Spanish', 'Continental', 'Italian']"
1949,Taste Of India,Yelahanka,400,3.9,105,"['North Indian', 'Rolls']"
1950,Balle-Licious Kitchen,HSR,400,3.9,174,['North Indian']
1951,Kerala Pavilion,Domlur,300,3.9,311,"['Kerala', 'South Indian', 'Seafood', 'Biryani']"
1952,Flavour of Shanghai,Kanakapura Road,450,3.9,152,"['Chinese', 'Momos']"
1953,CNS Pastries,Rajarajeshwari Nagar,500,3.9,100,['Bakery']
1954,Chaatimes,Malleshwaram,200,3.9,117,"['Street Food', 'Fast Food']"
1955,Bhavani Restaurant,Basavanagudi,300,3.9,110,"['South Indian', 'North Indian', 'Chinese']"
1956,Erivum Puliyum,Brookefield,500,3.9,62,"['Kerala', 'South Indian', 'Seafood']"
1957,Hotel Moonlight,Malleshwaram,500,3.9,121,"['Chinese', 'North Indian']"
1958,Grand Desi Paratha,Kanakapura Road,500,3.9,77,"['North Indian', 'Beverages']"
1959,Hotel Ayodhya Upahar,Sadashiv Nagar,200,3.9,47,"['South Indian', 'Chinese']"
1960,Butterly,Bannerghatta Road,450,3.9,113,"['Cafe', 'Bakery', 'Beverages']"
1961,Cake Town Cafe,Bellandur,500,3.9,81,"['Bakery', 'Desserts']"
1962,Sri Maruthi Hotel,Basaveshwara Nagar,300,3.9,66,['South Indian']
1963,Gowdru Hotel,Indiranagar,400,3.9,206,['South Indian']
1964,Srinathji's,"More MegaStore, Marathahalli",750,3.9,674,"['North Indian', 'Chinese', 'Continental', 'Street Food']"
1965,Garage Food Company,Koramangala 1st Block,400,3.9,18,"['Chinese', 'Momos']"
1966,Pani Weds Puri,Rajajinagar,100,3.9,96,['Street Food']
1967,Trupthi Restaurant,Nagarbhavi,300,3.9,294,"['North Indian', 'Chinese']"
1968,Bharjari Oota,Basavanagudi,350,3.9,160,['South Indian']
1969,TGI Fridays,"Royal Meenakshi Mall, Bannerghatta Road","1,700",3.9,1366,"['American', 'Burger', 'Italian', 'Steak']"
1970,Chapati House,Ejipura,300,3.9,35,['North Indian']
1971,Tandoor,MG Road,"2,100",3.9,1389,['North Indian']
1972,Atithi Sambrama,Sarjapur Road,200,3.9,72,"['South Indian', 'North Indian', 'Chinese']"
1973,Waffle Square,Marathahalli,300,3.9,43,"['Desserts', 'Beverages', 'Ice Cream']"
1974,Bombay Kulfi,Marathahalli,150,3.9,42,"['Desserts', 'Ice Cream']"
1975,Tharavadu,HSR,400,3.9,91,"['Chinese', 'North Indian', 'Kerala']"
1976,The Ants Cafe & Store,Indiranagar,800,3.9,1387,"['Cafe', 'Italian', 'Fast Food']"
1977,Slug,Nagawara,"1,100",3.9,336,"['Continental', 'European', 'Italian']"
1978,Om Nom Thai,HSR,400,3.9,30,"['Thai', 'Momos']"
1979,Indipasta,Frazer Town,350,3.9,23,"['Italian', 'French', 'Wraps']"
1980,Angaar Indian Grill & Restaurant,HBR Layout,600,3.9,130,"['Arabian', 'Mughlai', 'North Indian', 'Chinese', 'Rolls']"
1981,Suvarna Sree Food Paradise,Banaswadi,400,3.9,65,"['South Indian', 'Chinese', 'North Indian', 'Biryani']"
1982,C. K. Mega Hot Food,BTM,600,3.9,113,"['Chinese', 'Momos']"
1983,Oliver's Pub & Diner,"Ascendas Park Square, Whitefield","1,500",3.9,556,"['Finger Food', 'American', 'Continental', 'Burger', 'Pizza']"
1984,Oakleaf,"Forum Neighbourhood Mall, Whitefield","2,000",3.9,41,"['Asian', 'Continental', 'North Indian', 'Italian']"
1985,Uptown Sliders & Shakes,HSR,600,3.9,118,"['Burger', 'Fast Food', 'Beverages']"
1986,Bhavani Chats N Juice,Jayanagar,200,3.9,95,"['Beverages', 'Street Food']"
1987,Frosty Fills,Bellandur,250,3.9,12,"['Desserts', 'Ice Cream']"
1988,Kadal Da Meen,HSR,500,3.9,137,"['North Indian', 'Continental', 'Biryani', 'Seafood', 'South Indian', 'Kerala']"
1989,HighTeaParty Cafe,Malleshwaram,500,3.9,72,"['Cafe', 'Continental', 'Steak', 'Italian']"
1990,The Krishna Grand,Banashankari,750,3.9,911,"['North Indian', 'South Indian', 'Chinese', 'Fast Food', 'Juices']"
1991,Sri Vishnu Park,BTM,350,3.9,111,"['South Indian', 'North Indian', 'Chinese']"
1992,WAFL Café,Residency Road,400,3.9,89,"['Desserts', 'Beverages', 'American']"
1993,Annapurna Bengali Restaurant,Whitefield,350,3.9,50,['Bengali']
1994,Melt - Eden Park,JP Nagar,"1,000",3.9,351,"['North Indian', 'Chinese', 'Thai', 'Mughlai', 'Seafood']"
1995,Hotel Malnad Natti Style,Nagarbhavi,500,3.9,24,"['South Indian', 'Mangalorean', 'Seafood']"
1996,Gowdru Hotel,Vijay Nagar,250,3.9,1181,"['Biryani', 'South Indian']"
1997,Tawa Tandoor,New BEL Road,700,3.9,127,"['North Indian', 'Chinese']"
1998,Suvai Factory,Marathahalli,600,3.9,31,"['Tamil', 'Biryani', 'South Indian', 'Chettinad', 'North Indian', 'Chinese']"
1999,The Sugar Factory - Le Meridien,"Le Meridien, Sankey Road","2,000",3.9,636,['Finger Food']
2000,Cup Chronicles Cafe,Indiranagar,450,3.9,62,"['Continental', 'Desserts', 'Beverages']"
2001,El Salver,BTM,900,3.9,75,"['North Indian', 'Chinese', 'South Indian']"
2002,Delhi Base Sri Food Court,Electronic City,250,3.9,513,"['North Indian', 'South Indian', 'Chinese', 'Street Food']"
2003,Bistro 1427,Rajarajeshwari Nagar,800,3.9,180,"['Cafe', 'Pizza', 'Burger', 'North Indian']"
2004,Dalma,Koramangala 6th Block,600,3.9,479,['Oriya']
2005,Casino Restaurant,New BEL Road,500,3.9,352,"['North Indian', 'Chinese']"
2006,Naachiyar's,Ulsoor,600,3.9,123,['Chettinad']
2007,Abhiruchi Homely Meals,Yelahanka,400,3.9,91,"['North Indian', 'Chinese']"
2008,Gowdara Mudde Mane,Kanakapura Road,200,3.9,102,"['South Indian', 'North Indian']"
2009,Big Chicken,Kammanahalli,400,3.9,118,"['Fast Food', 'Beverages']"
2010,Kasol Cafe,Indiranagar,400,3.9,29,"['Bengali', 'Continental']"
2011,Sri Maruthi Miltry Hotel,Rajajinagar,300,3.9,102,['South Indian']
2012,Baker's Home,Bellandur,300,3.9,180,"['Bakery', 'Desserts']"
2013,The Courtyard,Shanti Nagar,750,3.9,306,"['Cafe', 'Italian']"
2014,LV Venkateshwara Jolada Rotti Oota,Malleshwaram,300,3.9,36,['South Indian']
2015,Millet Mama,Basavanagudi,200,3.9,18,"['South Indian', 'Healthy Food']"
2016,The Leela Cake Shop - The Leela Palace,"The Leela Palace, Old Airport Road","1,200",3.9,72,"['Desserts', 'Bakery']"
2017,Falafel's - The Lebanese Haus,Malleshwaram,300,3.9,47,['Lebanese']
2018,Delicacy,Frazer Town,500,3.9,314,"['Chinese', 'Thai', 'Momos']"
2019,Hiyar Majhe Kolkata,BTM,650,3.9,273,"['Bengali', 'North Indian']"
2020,The Swathi Deluxe,Marathahalli,750,3.9,232,"['North Indian', 'Seafood', 'Chinese', 'Biryani']"
2021,B.M.W  Bhookh Mitaane Wala,JP Nagar,500,3.9,22,"['North Indian', 'South Indian', 'Chinese']"
2022,Sichi Sagar,RT Nagar,400,3.9,127,"['South Indian', 'North Indian', 'Chinese', 'Street Food']"
2023,New Prashanth Hotel,Basavanagudi,400,3.9,68,"['South Indian', 'Biryani']"
2024,Kolkata Famous Kati Roll,Yelahanka,100,3.9,19,['Rolls']
2025,Min Mini Punjabi Dhaba,Koramangala 7th Block,400,3.9,87,['North Indian']
2026,Dhaba Bytes,HSR,650,3.9,138,['North Indian']
2027,Little Kolkata,Ejipura,500,3.9,97,"['Bengali', 'North Indian']"
2028,Fish Factory-Citrus Hotel,"Citrus Hotels, Cunningham Road","2,600",3.9,39,['Seafood']
2029,Classic Shop,BTM,150,3.9,15,"['Beverages', 'Juices']"
2030,Tunday Kababi,Koramangala 5th Block,500,3.9,1150,"['North Indian', 'Kebab']"
2031,Fill N Chill Resto Bar & Pub,Koramangala 4th Block,"1,200",3.9,604,"['Finger Food', 'North Indian', 'Chinese']"
2032,South Spicy Bites Express,Sahakara Nagar,400,3.9,45,"['Seafood', 'Chinese', 'South Indian']"
2033,Sri Venkateshwara Sweet Meat Stall,JP Nagar,400,3.9,39,"['Mithai', 'Street Food', 'North Indian', 'Chinese']"
2034,The Hungry Shark Cafe,Electronic City,700,3.9,119,"['Cafe', 'Continental', 'Beverages']"
2035,Kasipu,Jalahalli,700,3.9,288,"['North Indian', 'Chinese', 'Continental']"
2036,Chatora Singh,Old Airport Road,200,3.9,51,"['North Indian', 'Fast Food']"
2037,Biryani Palace,HSR,600,3.9,466,"['Biryani', 'Hyderabadi', 'Chinese']"
2038,S G Rao’s Military Hotel,Majestic,400,3.9,54,"['South Indian', 'Biryani']"
2039,Hokey Pokey Ice Creams,Sarjapur Road,350,3.9,76,"['Ice Cream', 'Desserts']"
2040,Wat-a-Burger!,Jayanagar,500,3.9,112,"['Burger', 'Sandwich', 'Beverages']"
2041,KA 51 Restocafe,Electronic City,650,3.9,39,['Cafe']
2042,Absolute Waffles,New BEL Road,200,3.9,49,"['Desserts', 'Fast Food']"
2043,Mishra's Pedha Big Foods,Jayanagar,200,3.9,56,"['Desserts', 'Mithai']"
2044,The Hub & The Bar - Hotel Ramada Encore,Domlur,"1,700",3.9,121,"['North Indian', 'Continental', 'Chinese', 'European']"
2045,Midnight Bites,Marathahalli,450,3.9,33,"['Pizza', 'Fast Food']"
2046,Dilli Da Dhaba,Rajarajeshwari Nagar,300,3.9,644,"['North Indian', 'Chinese', 'Italian']"
2047,Yes Yes Hotel,KR Puram,400,3.9,198,"['North Indian', 'Chinese', 'Biryani']"
2048,Punjabi Corner,Bannerghatta Road,250,3.9,206,"['North Indian', 'Chinese']"
2049,Kailash Parbat,Jayanagar,"1,200",3.9,100,['North Indian']
2050,Scottish Pub,St. Marks Road,600,3.9,191,['Finger Food']
2051,Machali Port,JP Nagar,750,3.9,38,"['Mangalorean', 'Seafood', 'North Indian']"
2052,Grandma's Recipe,Sarjapur Road,400,3.9,51,"['Biryani', 'Kebab', 'Kerala']"
2053,Shri Madhuram,HSR,400,3.9,371,"['South Indian', 'North Indian']"
2054,New Govind Rao Military Hotel,Majestic,400,3.9,81,['South Indian']
2055,Dreamcatcher,Bannerghatta Road,600,3.9,56,['Cafe']
2056,Friend's Cafe,Koramangala 7th Block,600,3.9,555,"['Fast Food', 'American', 'Chinese']"
2057,House Of Kebabs,Basavanagudi,700,3.9,558,"['North Indian', 'Kebab', 'Biryani', 'Chinese']"
2058,Bella,Jayanagar,"1,000",3.9,145,"['Mangalorean', 'Seafood', 'South Indian']"
2059,The Belgian Waffle Co.,Brookefield,250,3.9,53,['Desserts']
2060,Rishi's Paratha Plaza,Sanjay Nagar,250,3.9,247,['North Indian']
2061,Mandarin Box,Church Street,500,3.9,90,['Chinese']
2062,Ithaca - The Chancery Pavilion,"The Chancery Pavilion, Residency Road","2,000",3.9,316,"['North Indian', 'Italian', 'European', 'Continental']"
2063,Bihar Ki Shan,HSR,300,3.9,362,['North Indian']
2064,Bharpur Aahar,Jeevan Bhima Nagar,200,3.9,422,"['North Indian', 'Chinese']"
2065,Venus Bar and Restaurant,Yeshwantpur,900,3.9,149,"['North Indian', 'Chinese', 'Mangalorean', 'Continental']"
2066,Veg Rasoi,HSR,600,3.9,101,"['North Indian', 'Rajasthani']"
2067,Treat,Indiranagar,800,3.9,553,"['North Indian', 'Mughlai']"
2068,Sunny Cafe & Kitchen,HSR,700,3.9,523,"['Cafe', 'Continental', 'Beverages', 'Desserts']"
2069,Tandoori Junction,Marathahalli,400,3.9,111,"['North Indian', 'Chinese', 'Biryani']"
2070,Paratha Lounge,Banaswadi,200,3.9,61,['North Indian']
2071,Cafe Mandala,New BEL Road,600,3.9,49,"['Cafe', 'North Indian', 'Chinese', 'Fast Food']"
2072,Tayo Restaurant,Electronic City,600,3.9,58,"['North Indian', 'Chinese', 'Mughlai']"
2073,The Local - Burger Bar,Koramangala 6th Block,"1,500",3.9,155,"['American', 'Pizza', 'Burger']"
2074,KA53,Whitefield,300,3.9,57,"['Biryani', 'North Indian', 'Chinese']"
2075,Litti House,Brookefield,300,3.9,204,"['North Indian', 'Bihari', 'Rajasthani']"
2076,Chefkraft,Indiranagar,800,3.9,146,"['Continental', 'Fast Food', 'Salad']"
2077,Mishmash,HSR,"1,400",3.9,1254,"['Mediterranean', 'Continental', 'North Indian', 'Mughlai', 'Salad']"
2078,Kawaii,HSR,500,3.9,154,"['Desserts', 'Ice Cream']"
2079,Eden Huts Restaurant,Bellandur,400,3.9,229,"['Chinese', 'North Indian']"
2080,Moonlight Kitchens,Old Airport Road,400,3.9,133,"['North Indian', 'Chinese']"
2081,Amontron,BTM,650,3.9,475,['Bengali']
2082,Sreeraj Lassi Bar,Shanti Nagar,150,3.9,65,"['Beverages', 'Desserts', 'Juices']"
2083,WelcomCafe Jacaranda - WelcomHotel Bengaluru,WelcomHotel,"2,000",3.9,53,"['Asian', 'Continental', 'North Indian']"
2084,Al Sadique,Magadi Road,450,3.9,187,"['North Indian', 'Mughlai', 'Chinese', 'Rolls']"
2085,Mayura Restaurant,Peenya,500,3.9,87,"['Andhra', 'Chinese', 'North Indian']"
2086,Café 9,Jalahalli,500,3.9,103,['Cafe']
2087,Creme Bliss,HBR Layout,350,3.9,50,"['Bakery', 'Desserts']"
2088,Panda Boy,Kammanahalli,550,3.9,118,['Chinese']
2089,Ramji Chaiwale,Old Airport Road,250,3.9,124,"['Beverages', 'Fast Food']"
2090,Wok N Roll,Nagawara,400,3.9,90,"['Chinese', 'Momos']"
2091,Taranga,Rajarajeshwari Nagar,800,3.9,146,"['Andhra', 'North Indian', 'Chinese']"
2092,Odia Dine,Old Airport Road,400,3.9,58,"['Oriya', 'North Indian']"
2093,Namaste,BTM,100,3.9,43,['South Indian']
2094,Murli,Bellandur,500,3.9,1248,"['North Indian', 'Chinese', 'Street Food', 'Fast Food', 'Mithai']"
2095,Eat And Be Fit,Whitefield,250,3.9,84,"['Biryani', 'Rolls', 'North Indian']"
2096,Chungs Pavilion,Indiranagar,700,3.9,250,['Chinese']
2097,Have More,New BEL Road,700,3.9,514,['North Indian']
2098,Parika Multicuisine & Coastal Fine Dine,HSR,"1,000",3.9,615,"['Mangalorean', 'Seafood', 'North Indian', 'Chinese']"
2099,Rafoo Chakkar,Whitefield,300,3.9,388,"['North Indian', 'Rolls']"
2100,Desi Flavours,Koramangala 1st Block,400,3.9,130,"['North Indian', 'Mughlai']"
2101,Zayka,Bellandur,400,3.9,63,"['North Indian', 'Chinese']"
2102,Boondock Bistro,Whitefield,900,3.9,1647,"['Steak', 'Continental', 'American', 'Italian', 'Salad', 'Cafe']"
2103,Rahhams,Frazer Town,700,3.9,862,"['Mughlai', 'North Indian', 'Chinese']"
2104,7 Plates,RT Nagar,600,3.9,212,"['North Indian', 'Mughlai', 'Rolls', 'Fast Food']"
2105,Equinox Bar - DoubleTree Suites By Hilton,"DoubleTree Suites By Hilton, Sarjapur Road","1,900",3.9,52,"['Continental', 'Thai', 'Vietnamese', 'American', 'Chinese', 'North Indian', 'Finger Food']"
2106,Northwind,Seshadripuram,650,3.9,85,"['Biryani', 'Chinese', 'North Indian', 'Mangalorean']"
2107,Mecaf Family Restaurant,BTM,600,3.9,216,"['North Indian', 'Chinese', 'Fast Food', 'Rolls', 'Beverages']"
2108,Shahi Darbar Roll Centre,New BEL Road,400,3.9,50,"['Street Food', 'Rolls']"
2109,Bun Maska Chai,Jeevan Bhima Nagar,250,3.9,123,"['Street Food', 'Fast Food']"
2110,MiniMelts,Brigade Road,200,3.9,66,['Ice Cream']
2111,Sugarberryz Cakery,Commercial Street,"1,200",3.9,60,"['Bakery', 'Desserts']"
